,ALB,AUT,BEL,BGR,BIH,CHE,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IRL,ITA,LTU,LUX,LVA,MKD,MNE,NLD,NOR,POL,PRT,ROU,SRB,SVK,SVN,SWE
2015-05-31 08:00:00,-1117.3,-9820.0,-10630.9,-4442.9,-1839.9,-7060.9,-871.4,-8716.9,-70372.4,-5877.4,-33485.2,-1197.9,-9463.8,-55369.5,-38875.6,-7208.6,-2702.9,-5810.7,-4518.0,-50975.7,-1712.1,-1355.4,-1066.2,-1078.9,-570.7,-14614.8,-14667.0,-25596.6,-6734.6,-7294.7,-4830.0,-3994.9,-2096.4,-15374.899999999998
2015-05-31 09:00:00,-1089.8,-9975.2,-11016.0,-4570.5,-1890.0,-7192.7,-914.5,-8868.3,-71848.7,-6000.1,-35121.3,-1197.9,-9489.9,-55442.2,-41675.4,-7471.900000000001,-2755.5,-5918.5,-4698.4,-51618.700000000004,-1714.9,-1350.6000000000001,-1075.1,-1118.8,-590.7,-15293.6,-14623.099999999999,-26221.0,-6951.4,-7465.2,-4958.3,-4061.1,-2085.2,-15475.4
2015-05-31 10:00:00,-1077.6,-10172.5,-11162.9,-4535.5,-1876.7,-7347.3,-929.5,-8813.9,-73455.0,-5984.2,-36130.2,-1191.2,-9479.4,-54799.5,-42162.5,-7680.1,-2745.4,-5977.5,-4718.9,-51673.899999999994,-1704.7,-1365.1000000000001,-1063.5,-1136.3,-596.8,-15456.3,-14541.099999999999,-26212.2,-7149.7,-7466.2,-4969.0,-4026.9,-2064.8,-15445.800000000001
2015-05-31 11:00:00,-1078.2,-10233.5,-11332.5,-4516.2,-1887.4,-7521.2,-933.6,-8884.1,-74697.6,-5897.700000000001,-36648.5,-1168.2,-9431.1,-54786.5,-41653.5,-7811.200000000001,-2823.1,-6022.4,-4729.2,-48829.7,-1677.5,-1383.7,-1021.4,-1142.3,-597.5,-15492.4,-14323.199999999999,-26472.3,-6981.3,-7376.8,-4975.1,-4015.4,-2136.1,-15254.300000000001
2015-05-31 12:00:00,-1088.9,-9890.6,-11116.4,-4430.2,-1878.5,-7095.3,-933.4,-8929.6,-73800.6,-5855.0,-37179.2,-1193.7,-9315.7,-54772.4,-41250.2,-7798.299999999999,-2829.6,-6042.8,-4748.1,-48273.1,-1687.8,-1375.3000000000002,-1045.5,-1145.8,-595.0,-15330.8,-14096.0,-26516.9,-6908.0,-7365.6,-4935.8,-4040.5,-2139.5,-15022.9
2015-05-31 13:00:00,-1069.6,-9780.1,-11083.7,-4468.3,-1872.0,-7144.2,-912.4,-8838.4,-72732.6,-5722.299999999999,-37199.2,-1175.8,-9223.1,-54123.3,-40911.100000000006,-7491.5,-2761.4,-5984.0,-4695.9,-49749.399999999994,-1668.2,-1334.3,-1046.2,-1141.9,-582.9,-15324.9,-13979.900000000001,-26515.5,-7224.1,-7463.5,-4870.2,-4016.0,-2104.2,-14802.8
2015-05-31 14:00:00,-1046.8,-9672.7,-10954.9,-4419.6,-1922.5,-7113.4,-902.9,-8688.7,-71328.8,-5610.299999999999,-35946.2,-1163.6,-9174.6,-53195.9,-40019.6,-7064.3,-2673.9,-5992.1,-4653.5,-50469.399999999994,-1637.7,-1357.4,-1024.5,-1130.1,-576.7,-15221.6,-13978.1,-26135.7,-7232.1,-7409.0,-4784.1,-3972.0,-2055.8,-14716.000000000002
2015-05-31 15:00:00,-1040.6,-9557.1,-10857.0,-4408.3,-1895.1,-6994.1,-884.1,-8744.4,-69979.7,-5571.9,-35136.5,-1125.1,-9079.3,-51385.8,-39351.5,-6829.599999999999,-2600.8,-6009.5,-4659.0,-50315.7,-1586.6,-1314.5,-1005.7,-1118.5,-569.2,-15065.1,-13802.7,-25878.5,-7238.1,-7315.5,-4717.9,-3915.7,-2011.5,-14452.400000000001
2015-05-31 16:00:00,-1042.8,-9468.5,-10797.4,-4387.5,-1857.3,-6905.7,-883.1,-8600.3,-68601.1,-5826.1,-35085.2,-1091.2,-9027.3,-50226.2,-39440.799999999996,-6839.3,-2563.7,-5946.1,-4712.3,-48690.799999999996,-1533.0,-1324.5,-970.7,-1137.0,-563.8,-15062.1,-13700.4,-25468.2,-6974.7,-7243.7,-4683.9,-3872.6,-1998.4,-14499.7
2015-05-31 17:00:00,-1084.5,-9566.2,-10912.8,-4367.0,-1788.3,-6842.0,-893.3,-8472.2,-68564.8,-5742.6,-35238.2,-1072.7,-8983.9,-49824.2,-41815.700000000004,-6930.0,-2552.1,-5851.9,-4823.1,-47418.6,-1517.6,-1366.8000000000002,-955.9,-1129.4,-561.2,-15267.6,-13712.099999999999,-25286.4,-6831.4,-7228.9,-4664.5,-3857.5,-1982.2,-14277.9
2015-05-31 18:00:00,-1155.8,-9490.7,-10857.3,-4487.0,-1771.4,-6864.4,-905.9,-8314.1,-68679.2,-5445.1,-34937.3,-1053.3,-9092.9,-51569.4,-43978.6,-7095.3,-2562.6,-5778.5,-4785.7,-47907.69999999999,-1502.2,-1385.2,-934.6,-1130.1,-568.6,-14863.7,-13753.7,-25258.7,-6850.8,-7200.5,-4741.2,-3849.1,-2014.9,-14097.5
2015-05-31 19:00:00,-1302.3,-9220.2,-10541.5,-4633.6,-1830.3,-6744.3,-928.2,-8315.5,-68245.3,-5188.5,-34664.9,-1033.2,-9102.5,-51332.0,-44363.700000000004,-7572.799999999999,-2665.9,-5810.4,-4617.1,-49145.6,-1495.4,-1355.8999999999999,-930.8,-1188.2,-589.6,-14561.4,-13779.7,-25732.2,-6798.3,-7281.8,-4957.0,-3932.5,-2080.6,-13882.400000000001
2015-05-31 20:00:00,-1253.8,-9142.3,-10239.3,-4787.3,-2003.8,-6615.4,-980.2,-8255.9,-66292.2,-5065.7,-34837.5,-1017.3,-8794.0,-48647.1,-43861.2,-7905.700000000001,-2904.3,-5992.7,-4481.0,-48450.6,-1501.8,-1324.5,-925.6,-1292.9,-646.5,-14198.7,-13696.8,-26466.9,-6937.4,-7615.9,-5452.5,-4033.6,-2114.6,-13745.0
2015-05-31 21:00:00,-1069.2,-8620.8,-10167.7,-4900.6,-2016.0,-6757.6,-926.1,-8067.0,-65475.8,-4841.6,-36171.9,-997.3,-8953.6,-47208.7,-43319.299999999996,-7273.400000000001,-2928.5,-5861.5,-4477.3,-44118.899999999994,-1446.6,-1307.1,-903.4,-1277.9,-641.8,-14125.0,-13691.3,-26348.5,-6620.5,-8032.5,-5462.6,-3928.3,-2052.9,-13274.9
2015-05-31 22:00:00,-851.0,-8319.0,-10503.3,-4692.0,-1799.5,-6665.9,-849.7,-7638.5,-62660.8,-4416.1,-34801.4,-918.1,-8898.5,-49467.6,-43296.399999999994,-6652.5,-2780.0,-5509.0,-4362.5,-40399.3,-1295.2,-1268.1000000000001,-805.4,-1329.4,-606.6,-13902.3,-13535.0,-24562.8,-6026.7,-7562.9,-5150.6,-3729.4,-1934.8,-12392.7
2015-05-31 23:00:00,-709.6,-7698.6,-10142.9,-4392.9,-1599.5,-6325.6,-772.2,-7212.6,-57714.7,-4100.4,-31836.5,-840.0,-8382.0,-49674.4,-39677.9,-6020.1,-2404.8,-5285.0,-3985.1,-36921.4,-1182.7,-1232.7,-720.8,-1247.1,-569.1,-13098.3,-13015.7,-22764.5,-5510.4,-6815.3,-4729.8,-3564.3,-1793.7,-11688.199999999999
2015-06-01 00:00:00,-629.3,-7003.9,-8996.2,-3964.5,-1454.9,-5885.3,-719.8,-6678.8,-51853.8,-3963.3,-29520.8,-817.3,-8073.5,-46293.5,-35862.6,-5467.7,-2113.7,-4745.7,-3886.0,-30635.100000000002,-1140.7,-1196.6,-688.5,-1156.5,-534.9,-11833.2,-12671.2,-21004.8,-5202.3,-6359.6,-4282.3,-3301.4,-1616.6,-11532.8
2015-06-01 01:00:00,-594.6,-6616.8,-8576.1,-3604.9,-1347.3,-5715.9,-665.2,-6621.5,-49484.7,-3835.5,-27573.1,-785.7,-7837.7,-43828.0,-31035.3,-5194.599999999999,-1958.1,-4514.3,-3626.7,-29117.199999999997,-1103.4,-1166.0,-658.5,-1063.0,-477.8,-11086.0,-12198.5,-19918.2,-4986.3,-6059.4,-3852.8,-3141.6,-1523.7,-11339.699999999999
2015-06-01 02:00:00,-576.6,-6398.8,-8257.4,-3427.1,-1284.7,-5559.4,-629.3,-6484.4,-48134.4,-3797.2,-26242.4,-749.4,-7642.9,-41912.9,-29093.8,-5058.0,-1865.7,-4290.8,-3436.7,-28178.600000000002,-1084.5,-1155.7,-634.4,-996.3,-443.2,-10687.0,-11884.8,-19215.5,-4882.0,-5913.5,-3553.1,-3048.0,-1453.4,-11137.0
2015-06-01 03:00:00,-583.6,-6250.5,-8125.7,-3347.7,-1241.1,-5426.0,-607.9,-6365.0,-47956.4,-3756.5,-25617.5,-719.5,-7553.4,-39577.4,-27794.0,-5011.1,-1832.4,-4212.4,-3306.1,-27800.899999999998,-1058.3,-1136.6000000000001,-608.0,-954.0,-423.1,-10465.0,-11715.2,-18873.7,-4821.3,-5853.1,-3406.5,-3023.6,-1437.9,-10962.1
2015-06-01 04:00:00,-661.6,-6416.2,-8154.7,-3337.1,-1235.6,-5171.1,-589.3,-6291.1,-48790.4,-3951.6,-25381.5,-742.5,-7742.9,-39037.0,-26745.0,-5052.1,-1840.4,-4216.3,-3238.5,-27625.8,-1089.5,-1143.9,-627.3,-938.8,-412.8,-10395.0,-11605.3,-18219.3,-4766.2,-5876.5,-3345.5,-3026.0,-1430.9,-11380.0
2015-06-01 05:00:00,-807.9,-7229.7,-8334.9,-3428.0,-1267.3,-5315.4,-581.9,-6500.2,-51626.4,-4618.8,-25703.8,-858.5,-8455.6,-41121.0,-25914.4,-5189.299999999999,-1814.9,-4428.4,-3224.1,-29730.1,-1273.5,-1175.1000000000001,-730.7,-936.6,-411.3,-10445.5,-11817.0,-18550.9,-4843.7,-5835.8,-3420.6,-3116.2,-1497.3,-12913.8
2015-06-01 06:00:00,-1006.5,-8482.7,-9113.1,-3777.2,-1435.5,-5655.8,-653.5,-7503.7,-59596.1,-5381.8,-27282.9,-991.2,-8987.6,-45997.2,-26707.899999999998,-5798.9,-2095.6,-5106.1,-3193.8,-33704.7,-1468.8,-1297.3,-862.7,-990.2,-461.6,-11435.1,-12952.1,-21176.7,-5581.8,-6194.9,-3884.8,-3489.3,-1765.2,-14414.099999999999
2015-06-01 07:00:00,-1125.1,-9330.3,-10043.5,-4157.5,-1688.5,-6350.8,-776.7,-8108.9,-66279.1,-5767.6,-29974.6,-1120.2,-9282.2,-51241.1,-33240.3,-6452.9,-2442.0,-5541.9,-3397.6,-37861.1,-1624.0,-1351.0,-992.1,-1062.9,-528.5,-13249.7,-14317.0,-23775.8,-6465.4,-6934.8,-4435.3,-3727.4,-1947.6,-15045.3
2015-06-01 08:00:00,-1145.4,-9678.7,-10635.6,-4508.7,-1827.4,-6821.7,-882.6,-8413.0,-69859.6,-5916.2,-32675.1,-1176.1,-9436.0,-53710.4,-41303.9,-7033.099999999999,-2630.7,-5674.5,-3865.5,-39948.700000000004,-1695.8,-1385.3999999999999,-1057.0,-1144.8,-575.6,-14676.3,-14802.2,-25228.3,-6794.5,-7475.1,-4767.5,-3864.1,-2031.8,-15233.8
2015-06-01 09:00:00,-1154.4,-9830.7,-10996.4,-4644.8,-1890.1,-6979.3,-941.5,-8560.1,-71116.4,-6039.799999999999,-34531.8,-1187.4,-9500.7,-54720.3,-44331.4,-7355.099999999999,-2723.0,-5805.7,-4281.6,-40801.1,-1712.8,-1444.3000000000002,-1080.0,-1194.1,-597.9,-15300.8,-14778.300000000001,-25853.3,-6959.5,-7699.5,-4934.4,-3947.3,-2019.3,-15422.3
2015-06-01 10:00:00,-1159.7,-9998.1,-11139.9,-4676.5,-1898.2,-7126.4,-960.5,-8491.4,-72753.3,-6030.9,-35834.1,-1189.6,-9534.6,-54729.9,-44651.9,-7607.900000000001,-2745.1,-5889.4,-4434.8,-40934.3,-1713.2,-1422.3999999999999,-1076.1,-1222.6,-607.5,-15444.6,-14746.6,-25933.8,-7127.6,-7794.4,-4980.5,-3923.5,-2015.5,-15420.9
2015-06-01 11:00:00,-1155.7,-10037.4,-11288.9,-4695.6,-1933.7,-7296.8,-959.1,-8595.8,-73961.2,-5938.0,-36404.0,-1175.1,-9523.1,-54848.3,-43979.5,-7772.7,-2839.8,-5955.7,-4462.0,-39537.799999999996,-1697.1,-1376.1999999999998,-1044.5,-1239.4,-616.0,-15497.8,-14614.400000000001,-26259.7,-7022.9,-7794.5,-5040.0,-3940.3,-2107.2,-15274.2
2015-06-01 12:00:00,-1147.9,-9733.5,-11055.2,-4613.1,-1943.2,-6880.8,-957.6,-8664.2,-73061.5,-5913.0,-37074.4,-1197.2,-9425.9,-54768.5,-43672.2,-7796.799999999999,-2869.6,-6003.9,-4489.0,-39100.9,-1712.0,-1346.5,-1066.5,-1257.1,-620.0,-15314.7,-14474.300000000001,-26307.4,-7020.9,-7844.6,-5046.3,-3978.9,-2109.1,-15081.7
2015-06-01 13:00:00,-1136.8,-9677.6,-11033.8,-4679.3,-1950.0,-6970.0,-940.7,-8573.3,-72331.3,-5782.2,-37312.9,-1183.0,-9350.0,-53678.0,-43427.8,-7516.9,-2819.2,-5964.9,-4525.4,-39780.69999999999,-1692.4,-1386.2,-1061.6,-1264.5,-619.0,-15386.7,-14424.6,-26372.2,-7250.1,-7965.3,-5027.2,-3957.1,-2086.1,-14934.8
2015-06-01 14:00:00,-1104.5,-9602.3,-10967.2,-4657.8,-1995.5,-6973.1,-934.3,-8467.8,-71177.9,-5614.9,-36289.2,-1173.8,-9294.2,-52555.3,-42866.2,-7114.099999999999,-2736.6,-5961.6,-4497.6,-40276.4,-1662.7,-1324.6,-1044.4,-1255.0,-616.4,-15331.5,-14426.6,-26102.6,-7211.2,-7888.1,-4948.2,-3922.0,-2031.2,-14812.300000000001
2015-06-01 15:00:00,-1097.3,-9467.4,-10870.6,-4652.9,-1971.6,-6877.7,-926.7,-8514.4,-70016.2,-5539.5,-35584.6,-1141.3,-9195.3,-50583.9,-42349.899999999994,-6864.9,-2660.6,-5965.1,-4462.2,-40239.90000000001,-1617.7,-1339.7,-1026.8,-1230.4,-607.7,-15241.1,-14264.0,-25838.6,-7104.1,-7802.3,-4889.1,-3869.5,-1999.1,-14486.100000000002
2015-06-01 16:00:00,-1098.9,-9373.0,-10765.5,-4619.0,-1923.5,-6770.2,-935.9,-8379.4,-68528.7,-5754.9,-35622.4,-1111.8,-9145.4,-49375.2,-42518.2,-6852.6,-2622.5,-5883.1,-4467.1,-39514.2,-1567.0,-1359.1,-994.1,-1215.4,-599.4,-15229.8,-14123.4,-25447.8,-6836.1,-7710.7,-4834.4,-3833.7,-1980.5,-14395.2
2015-06-01 17:00:00,-1141.4,-9400.3,-10815.6,-4576.7,-1842.3,-6664.8,-943.1,-8203.9,-68252.7,-5647.9,-35857.3,-1088.4,-9092.7,-49163.3,-44893.100000000006,-6930.299999999999,-2608.6,-5786.4,-4513.0,-38911.5,-1543.3,-1379.4,-981.7,-1205.2,-595.7,-15320.0,-14022.3,-25238.8,-6639.7,-7646.8,-4803.7,-3798.7,-1974.3,-14124.9
2015-06-01 18:00:00,-1184.3,-9268.7,-10722.1,-4692.1,-1814.2,-6670.3,-940.6,-7954.3,-67947.6,-5375.8,-35558.2,-1065.9,-9144.2,-50525.5,-46622.6,-6992.5,-2613.0,-5698.3,-4596.4,-38944.1,-1523.7,-1411.2,-959.4,-1208.1,-604.1,-14818.3,-13952.3,-25178.9,-6643.7,-7579.2,-4804.2,-3764.3,-2004.2,-13899.300000000001
2015-06-01 19:00:00,-1299.4,-8925.3,-10393.8,-4775.2,-1858.7,-6505.8,-925.9,-7929.8,-67207.2,-5126.5,-35173.3,-1042.8,-9156.8,-49676.6,-46688.100000000006,-7158.0,-2668.6,-5660.8,-4554.7,-38860.8,-1503.3,-1399.1,-946.7,-1236.3,-617.5,-14485.4,-13918.9,-25466.0,-6631.8,-7572.6,-4928.2,-3816.1,-2054.2,-13629.199999999999
2015-06-01 20:00:00,-1331.7,-8679.2,-10061.8,-4776.8,-1945.5,-6306.7,-956.3,-7803.4,-64664.8,-4916.5,-34786.6,-1010.5,-8842.6,-47286.0,-45990.1,-7484.099999999999,-2731.3,-5637.3,-4395.3,-39014.700000000004,-1473.9,-1353.2,-920.5,-1303.1,-650.0,-14080.6,-13832.3,-25594.4,-6852.1,-7713.6,-5246.5,-3839.5,-2042.6,-13296.099999999999
2015-06-01 21:00:00,-1167.1,-8434.1,-9811.8,-4941.1,-2040.7,-6408.1,-931.2,-7673.5,-62698.6,-4776.799999999999,-34821.6,-970.6,-8852.9,-45797.3,-44919.4,-7146.6,-2913.6,-5698.2,-4273.2,-37373.2,-1433.4,-1339.9,-889.0,-1335.1,-661.1,-13680.6,-13745.7,-25723.3,-6531.3,-8059.4,-5500.9,-3813.0,-2036.5,-13013.7
2015-06-01 22:00:00,-907.0,-8093.9,-10115.3,-4840.0,-1865.9,-6468.0,-867.2,-7440.0,-60851.9,-4487.9,-34351.4,-934.2,-8822.9,-48826.9,-44219.6,-6622.3,-2859.3,-5417.7,-4195.5,-35381.6,-1339.6,-1304.8,-843.4,-1374.3,-624.1,-13569.5,-13592.6,-24785.6,-5998.9,-7883.9,-5213.6,-3674.4,-1939.0,-12467.399999999998
2015-06-01 23:00:00,-729.5,-7515.9,-9819.9,-4510.7,-1665.3,-6170.7,-799.7,-7033.4,-56488.8,-4178.9,-31836.0,-872.7,-8473.4,-49184.5,-42318.700000000004,-6019.0,-2521.6,-5192.9,-4159.7,-33314.3,-1224.7,-1214.3,-757.1,-1301.4,-582.6,-13033.9,-13273.4,-23113.2,-5479.3,-7099.3,-4828.9,-3508.5,-1789.3,-11835.2
2015-06-02 00:00:00,-638.4,-6550.9,-8858.0,-3897.7,-1446.8,-5507.9,-742.6,-6063.7,-49996.6,-3937.3,-29781.0,-797.1,-8049.7,-44060.5,-35601.600000000006,-5759.0,-2156.0,-4759.5,-4035.4,-25151.100000000002,-1123.9,-1127.9,-681.9,-1100.4,-518.6,-11926.0,-12638.0,-20330.9,-5457.4,-6365.8,-3995.8,-3199.4,-1605.0,-11319.800000000001
2015-06-02 01:00:00,-609.7,-6160.9,-8400.8,-3544.6,-1328.8,-5449.2,-692.0,-5870.8,-47238.0,-3800.7999999999997,-27858.9,-765.7,-7733.4,-41603.1,-30815.8,-5486.1,-2021.5,-4478.1,-3766.2,-24157.899999999998,-1082.4,-1041.3,-649.6,-1018.1,-465.7,-11113.1,-12281.6,-19268.3,-5229.9,-6009.6,-3577.0,-3037.2,-1482.2,-11052.9
2015-06-02 02:00:00,-593.4,-5938.3,-8038.7,-3353.4,-1263.1,-5361.9,-654.6,-5812.1,-45497.2,-3730.0,-26340.4,-730.4,-7497.8,-39674.1,-28329.399999999998,-5326.1,-1911.8,-4224.5,-3540.2,-23432.199999999997,-1057.1,-1044.9,-624.1,-950.6,-431.5,-10623.4,-11964.2,-18608.7,-5049.0,-5811.5,-3283.3,-2925.1,-1430.8,-10728.900000000001
2015-06-02 03:00:00,-600.7,-5731.7,-7807.9,-3258.2,-1203.5,-5189.0,-631.2,-5778.1,-44664.7,-3618.3,-25446.5,-695.3,-7359.6,-37334.9,-26520.4,-5232.6,-1872.9,-4118.9,-3367.8,-23000.0,-1024.1,-1039.1000000000001,-594.5,-899.2,-407.9,-10359.7,-11699.0,-18174.5,-4964.4,-5719.0,-3109.2,-2893.9,-1376.9,-10388.3
2015-06-02 04:00:00,-672.9,-5694.6,-7685.9,-3222.6,-1190.9,-4904.3,-607.4,-5680.0,-44445.7,-3599.7,-24936.7,-694.3,-7381.4,-36455.6,-25300.0,-5200.900000000001,-1857.6,-4042.5,-3272.8,-22464.399999999998,-1020.1,-1059.6000000000001,-607.1,-879.4,-394.5,-10206.4,-11493.3,-17335.6,-4789.5,-5691.3,-2983.9,-2849.6,-1386.7,-10317.7
2015-06-02 05:00:00,-840.9,-5951.1,-7493.2,-3222.0,-1190.6,-4877.1,-584.0,-5505.5,-44457.5,-3828.3,-24589.1,-740.5,-7579.4,-37448.2,-24008.8,-5115.2,-1792.9,-4063.2,-3236.6,-22677.1,-1086.3,-1013.6999999999999,-655.2,-869.2,-396.7,-9951.5,-11533.5,-17142.0,-4543.6,-5535.1,-3035.3,-2827.1,-1381.7,-10608.0
2015-06-02 06:00:00,-1030.2,-6493.5,-7617.2,-3373.4,-1308.9,-4971.6,-621.7,-5788.2,-46746.9,-4224.4,-24391.1,-799.8,-7773.2,-39433.7,-23497.9,-5460.6,-1933.0,-4389.1,-3160.6,-24043.000000000004,-1201.3,-1072.5,-733.4,-894.1,-436.3,-10137.3,-11712.7,-18326.1,-4926.4,-5554.0,-3302.7,-2944.1,-1501.9,-11149.8
2015-06-02 07:00:00,-1156.4,-7136.6,-8115.0,-3632.8,-1558.8,-5007.4,-691.5,-6210.5,-50729.5,-4690.6,-24816.7,-886.7,-8051.4,-42602.7,-26287.100000000002,-6115.3,-2186.0,-4775.5,-3255.9,-25699.600000000002,-1327.2,-1129.1,-826.9,-939.7,-498.7,-10892.5,-12096.0,-20006.9,-5518.6,-5934.6,-3750.1,-3139.4,-1619.9,-11944.599999999999
2015-06-02 08:00:00,-1213.3,-7639.4,-8759.7,-3969.3,-1738.1,-5269.4,-767.8,-6641.2,-55236.6,-5010.5,-26867.3,-959.7,-8298.4,-45384.8,-30656.3,-6772.099999999999,-2376.7,-5011.2,-3533.2,-26856.9,-1422.8,-1180.4,-897.0,-1023.3,-552.2,-11925.8,-12826.3,-21598.2,-5968.1,-6425.3,-4170.3,-3315.9,-1750.3,-12674.0
2015-06-02 09:00:00,-1227.8,-7937.3,-9338.0,-4208.0,-1836.9,-5565.5,-827.3,-6963.9,-58696.2,-5175.9,-29504.9,-986.5,-8466.8,-47280.0,-35245.4,-7221.9,-2523.0,-5201.2,-3920.8,-27245.2,-1465.9,-1231.4,-917.8,-1095.3,-585.0,-12883.9,-13382.800000000001,-22672.9,-6252.5,-6745.1,-4426.8,-3444.6,-1779.5,-13119.699999999999
2015-06-02 10:00:00,-1236.4,-8115.3,-9625.1,-4285.7,-1868.2,-5713.8,-852.6,-7171.0,-60786.5,-5185.799999999999,-31555.0,-988.7,-8516.1,-47541.3,-37912.6,-7479.7,-2576.1,-5316.0,-4260.8,-27163.399999999998,-1469.1,-1252.3,-918.8,-1134.7,-607.5,-13280.2,-13675.099999999999,-23089.9,-6429.1,-6853.6,-4533.5,-3500.8,-1785.7,-13226.3
2015-06-02 11:00:00,-1223.3,-8151.4,-9746.9,-4323.0,-1894.2,-5786.0,-857.5,-7299.5,-61545.6,-5111.0,-32392.8,-980.5,-8531.1,-47877.8,-38236.0,-7663.3,-2650.4,-5387.1,-4397.9,-26740.7,-1459.4,-1215.7,-904.4,-1153.0,-616.2,-13254.7,-13660.8,-23252.4,-6488.2,-6907.8,-4588.3,-3553.9,-1857.6,-13119.8
2015-06-02 12:00:00,-1205.5,-7831.1,-9679.5,-4312.3,-1904.0,-5751.0,-861.7,-7139.7,-60234.9,-5036.3,-32714.0,-976.5,-8503.9,-49144.4,-37979.4,-7666.7,-2667.6,-5380.2,-4441.5,-26135.2,-1446.5,-1208.2,-901.7,-1189.3,-621.1,-13023.4,-13428.6,-23035.3,-6355.8,-6907.7,-4614.9,-3500.6,-1834.7,-12923.100000000002
2015-06-02 13:00:00,-1150.7,-7686.2,-9388.2,-4247.8,-1892.9,-5885.4,-844.9,-7066.5,-58274.6,-4943.1,-33039.1,-961.3,-8443.5,-47501.3,-37301.6,-7333.0,-2596.7,-5264.7,-4465.1,-25803.3,-1419.3,-1175.2,-890.1,-1199.3,-617.7,-12737.8,-13248.9,-22884.9,-6276.0,-6862.6,-4556.8,-3426.6,-1783.6,-12760.699999999999
2015-06-02 14:00:00,-1113.7,-7589.1,-9237.3,-4147.0,-1930.6,-5985.3,-824.7,-6926.2,-56678.2,-4883.1,-32273.7,-949.8,-8480.3,-46130.9,-36067.0,-6856.1,-2487.0,-5204.8,-4412.5,-25765.200000000004,-1388.9,-1188.0,-875.8,-1184.0,-613.2,-12498.1,-13121.7,-22321.0,-6203.7,-6730.6,-4455.1,-3365.0,-1694.4,-12638.900000000001
2015-06-02 15:00:00,-1107.1,-7562.4,-9157.6,-4106.6,-1890.5,-6025.8,-821.2,-6910.4,-55566.4,-4931.200000000001,-31099.5,-936.8,-8548.9,-44182.9,-34789.700000000004,-6630.700000000001,-2420.9,-5181.6,-4288.9,-26035.9,-1370.6,-1174.3999999999999,-864.8,-1162.1,-600.7,-12258.3,-12961.6,-21938.7,-6110.7,-6659.6,-4366.5,-3322.9,-1674.0,-12549.4
2015-06-02 16:00:00,-1133.1,-7528.3,-9141.4,-4112.8,-1839.9,-5943.8,-838.5,-6771.4,-54835.3,-5179.8,-30379.3,-930.5,-8648.9,-43050.0,-34378.4,-6602.8,-2400.8,-5145.4,-4226.8,-26346.8,-1352.0,-1177.7,-851.4,-1142.3,-591.5,-12299.3,-12955.2,-21566.8,-6036.3,-6659.1,-4290.3,-3304.4,-1655.4,-12701.2
2015-06-02 17:00:00,-1158.1,-7560.4,-9228.1,-4150.3,-1776.6,-5811.9,-858.8,-6542.1,-55296.1,-5215.8,-30341.0,-920.8,-8660.5,-42940.8,-35895.0,-6701.0,-2416.5,-5077.0,-4250.8,-26818.999999999996,-1342.3,-1190.9,-842.4,-1128.1,-588.8,-12640.0,-13123.0,-21436.5,-6094.1,-6683.9,-4257.7,-3289.2,-1681.2,-12690.4
2015-06-02 18:00:00,-1182.2,-7401.0,-9253.1,-4247.3,-1756.6,-5605.2,-878.0,-6454.9,-55597.2,-4997.0,-30395.0,-920.4,-8728.4,-44385.3,-38590.9,-6824.3,-2458.6,-5028.3,-4371.0,-27227.6,-1332.6,-1241.3000000000002,-835.7,-1126.6,-597.1,-12745.1,-13235.3,-21487.6,-6240.0,-6660.2,-4272.3,-3274.2,-1701.9,-12548.099999999999
2015-06-02 19:00:00,-1288.8,-7200.7,-9081.6,-4282.7,-1804.3,-5488.8,-884.1,-6391.5,-55006.2,-4782.3,-30584.5,-914.0,-8620.6,-44244.7,-39600.600000000006,-6931.5,-2511.5,-5028.0,-4393.4,-27437.4,-1320.5,-1228.4,-830.2,-1158.9,-611.6,-12643.7,-13169.199999999999,-21541.3,-6240.9,-6682.2,-4339.0,-3305.6,-1754.6,-12326.900000000001
2015-06-02 20:00:00,-1310.6,-7057.7,-8849.4,-4322.7,-1903.6,-5394.2,-925.5,-6361.5,-52656.4,-4623.5,-30666.8,-889.8,-8370.1,-42138.3,-39336.6,-7373.900000000001,-2551.0,-5100.1,-4280.5,-27519.7,-1302.0,-1188.0,-812.5,-1220.1,-640.2,-12467.2,-13031.3,-21481.2,-6646.8,-6810.2,-4681.3,-3358.5,-1785.6,-12154.5
2015-06-02 21:00:00,-1132.3,-6991.9,-8760.5,-4503.6,-1979.5,-5515.7,-909.0,-6378.4,-51209.5,-4525.5,-31072.8,-863.1,-8507.7,-41048.7,-38507.6,-7098.8,-2727.1,-5223.0,-4137.7,-26817.6,-1293.6,-1248.7,-795.2,-1256.1,-648.2,-12219.0,-12885.2,-21777.6,-6326.7,-7214.9,-4934.0,-3400.1,-1811.2,-12146.599999999999
2015-06-02 22:00:00,-927.1,-6846.8,-9019.7,-4437.7,-1799.4,-5538.1,-858.1,-6303.2,-50814.5,-4352.7,-31257.2,-847.3,-8542.4,-43967.4,-38387.5,-6586.0,-2696.1,-4919.4,-4037.7,-26059.800000000003,-1252.2,-1208.8,-777.1,-1271.4,-613.7,-12315.9,-12812.8,-21393.2,-5818.8,-7223.9,-4662.8,-3283.7,-1728.9,-11945.0
