,A,B,C,D,E,F1,G1,H1,I1,J1,K1,L,M,N,O,P,Q,H,G,F,K,I,J
2016-12-03 15:00:00,-18.25,-134.064,-55.26,-151.617,-67.949,-145.053,-58.299,-150.606,-15.785,-41.675,-185.25,-120.146,-274.947,-422.793,-158.012,-199.766,-1236.995,-728.189,-332.408,-353.958,-158.012,-199.766,-1236.995
2016-12-03 16:00:00,-38.964,-144.886,-76.09,-146.81,-66.67,-156.912,-147.03,-142.424,-16.882,-45.558,-165.648,-130.292,-304.176,-380.747,-171.649,-188.081,-1202.885,-676.687,-366.615,-446.366,-171.649,-188.081,-1202.885
2016-12-03 17:00:00,-19.67,-116.178,-74.12,-142.076,-52.899,-169.232,-63.449,-147.336,-18.016,-49.613,-162.855,-140.846,-262.725,-377.88,-185.851,-175.106,-1169.238,-681.581,-330.353,-380.017,-185.851,-175.106,-1169.238
2016-12-03 18:00:00,-19.766,-119.309,-46.212,-137.22,-52.968,-180.011,-59.907,-156.444,-19.057,-51.852,-155.071,-147.913,-289.68,-361.742,-196.236,-162.52,-1133.628,-664.726,-360.589,-396.362,-196.236,-162.52,-1133.628
2016-12-03 19:00:00,-20.733,-116.558,-47.617,-130.713,-51.784,-189.13,-64.429,-163.482,-19.687,-52.632,-135.511,-153.619,-314.264,-306.604,-203.367,-155.521,-1075.778,-595.735,-386.583,-417.041,-203.367,-155.521,-1075.778
2016-12-03 20:00:00,-21.619,-113.62,-50.506,-119.036,-50.418,-197.444,-69.115,-164.676,-20.328,-53.337,-110.9,-157.988,-334.841,-232.865,-210.031,-152.026,-959.38,-501.753,-408.506,-431.234,-210.031,-152.026,-959.38
2016-12-03 21:00:00,-20.582,-110.445,-49.941,-108.532,-48.959,-195.059,-66.52,-165.876,-20.231,-52.26,-108.025,-155.991,-353.508,-225.249,-207.42,-151.885,-870.222,-489.265,-426.0,-427.456,-207.42,-151.885,-870.222
2016-12-03 22:00:00,-19.81,-107.313,-47.555,-103.551,-47.778,-192.686,-63.714,-167.079,-19.942,-51.195,-114.861,-154.008,-318.009,-240.712,-204.824,-149.536,-791.612,-509.58,-389.146,-423.48,-204.824,-149.536,-791.612
2016-12-03 23:00:00,-23.561,-128.283,-58.0,-89.989,-54.701,-184.623,-89.134,-144.969,-21.429,-54.736,-110.236,-135.647,-273.816,-239.233,-217.016,-124.4,-677.665,-485.117,-349.981,-418.727,-217.016,-124.4,-677.665
2016-12-04 00:00:00,-20.034,-163.33,-58.108,-100.111,-66.32,-173.215,-103.709,-122.263,-24.977,-63.925,-108.364,-102.873,-252.675,-248.84,-246.551,-95.495,-824.219,-460.077,-341.577,-399.187,-246.551,-95.495,-824.219
2016-12-04 01:00:00,-18.193,-176.076,-56.429,-99.783,-70.226,-160.483,-108.105,-116.825,-26.065,-69.394,-103.895,-86.022,-254.485,-248.013,-252.727,-80.68,-859.244,-437.93,-349.944,-385.412,-252.727,-80.68,-859.244
2016-12-04 02:00:00,-18.115,-171.363,-54.721,-94.535,-68.348,-153.601,-106.42,-121.007,-25.585,-70.273,-102.206,-85.558,-262.836,-245.759,-248.618,-80.319,-821.849,-433.523,-358.694,-381.028,-248.618,-80.319,-821.849
2016-12-04 03:00:00,-18.038,-166.713,-53.041,-89.428,-66.495,-146.87,-104.977,-122.49,-25.123,-71.157,-100.436,-85.094,-265.798,-244.084,-244.312,-79.959,-785.275,-429.615,-362.077,-374.336,-244.312,-79.959,-785.275
2016-12-04 04:00:00,-18.665,-162.129,-51.386,-83.556,-64.669,-140.292,-110.001,-123.984,-25.897,-72.047,-102.565,-88.073,-268.768,-253.378,-249.491,-82.275,-742.133,-444.017,-366.712,-374.277,-249.491,-82.275,-742.133
2016-12-04 05:00:00,-19.669,-162.049,-50.917,-76.113,-64.249,-130.03,-118.45,-126.432,-27.412,-71.647,-107.311,-92.546,-272.76,-268.027,-261.035,-86.272,-680.338,-467.884,-371.819,-374.912,-261.035,-86.272,-680.338
2016-12-04 06:00:00,-20.793,-163.095,-51.246,-68.161,-64.663,-119.746,-133.219,-132.191,-30.378,-71.243,-116.579,-97.791,-277.468,-293.421,-283.579,-90.445,-621.22,-507.791,-379.089,-385.157,-283.579,-90.445,-621.22
2016-12-04 07:00:00,-22.948,-164.145,-51.575,-57.353,-65.078,-93.596,-149.75,-157.492,-33.794,-62.872,-127.029,-107.84,-349.995,-321.352,-309.0,-98.116,-467.178,-556.222,-446.661,-400.839,-309.0,-98.116,-467.178
2016-12-04 08:00:00,-23.678,-172.336,-53.753,-89.121,-68.37,-107.682,-167.192,-151.957,-37.813,-60.61,-139.37,-109.891,-339.061,-351.811,-339.019,-101.464,-635.821,-601.072,-437.484,-426.832,-339.019,-101.464,-635.821
2016-12-04 09:00:00,-24.906,-229.52,-57.921,-120.474,-86.961,-149.953,-188.346,-138.79,-43.457,-59.848,-156.88,-121.778,-315.135,-390.515,-381.613,-101.063,-876.505,-669.173,-418.44,-477.09,-381.613,-101.063,-876.505
2016-12-04 10:00:00,-37.516,-335.369,-106.706,-148.006,-152.982,-217.667,-181.615,-126.93,-39.588,-58.757,-136.414,-186.073,-292.06,-347.489,-331.83,-152.932,-1129.469,-669.977,-390.406,-526.212,-331.83,-152.932,-1129.469
2016-12-04 11:00:00,-38.891,-377.746,-129.519,-158.44,-168.96,-238.561,-154.064,-117.566,-34.663,-56.842,-116.071,-195.603,-269.804,-294.649,-282.343,-175.989,-1183.803,-606.323,-361.308,-510.192,-282.343,-175.989,-1183.803
2016-12-04 12:00:00,-34.982,-381.441,-130.632,-165.193,-171.287,-244.916,-132.882,-108.562,-30.788,-46.019,-101.935,-177.249,-248.432,-257.749,-247.959,-150.509,-1227.535,-536.934,-325.24,-486.359,-247.959,-150.509,-1227.535
2016-12-04 13:00:00,-42.906,-376.905,-130.228,-175.26,-170.192,-254.343,-133.298,-99.915,-32.811,-38.614,-112.732,-204.083,-227.937,-265.649,-274.221,-168.267,-1292.418,-582.463,-299.361,-487.556,-274.221,-168.267,-1292.418
2016-12-04 14:00:00,-39.192,-377.417,-132.15,-189.632,-171.209,-281.503,-135.627,-91.627,-31.788,-40.56,-109.391,-187.707,-208.327,-272.444,-266.095,-172.145,-1449.602,-569.542,-280.675,-508.757,-266.095,-172.145,-1449.602
2016-12-04 15:00:00,-37.546,-453.369,-156.703,-189.768,-211.483,-287.066,-131.157,-83.7,-30.932,-48.974,-105.992,-169.841,-189.602,-265.302,-257.827,-159.528,-1477.358,-541.135,-269.509,-501.923,-257.827,-159.528,-1477.358
2016-12-04 16:00:00,-36.775,-397.612,-137.716,-181.413,-184.539,-268.055,-126.485,-169.348,-30.088,-53.373,-102.645,-164.216,-392.515,-257.654,-249.685,-149.092,-1402.604,-524.514,-475.976,-563.888,-249.685,-149.092,-1402.604
2016-12-04 17:00:00,-38.262,-395.783,-136.641,-171.087,-182.735,-249.915,-121.896,-87.895,-29.255,-44.023,-99.351,-170.182,-206.126,-250.119,-241.674,-155.08,-1315.051,-519.653,-279.403,-459.707,-241.674,-155.08,-1315.051
2016-12-04 18:00:00,-40.036,-384.661,-133.124,-157.499,-177.476,-233.841,-116.87,-82.701,-28.145,-43.606,-95.326,-178.075,-190.043,-240.931,-231.881,-164.092,-1241.475,-514.332,-261.794,-433.411,-231.881,-164.092,-1241.475
2016-12-04 19:00:00,-41.133,-347.988,-121.047,-148.073,-162.669,-221.136,-110.93,-86.468,-26.624,-42.77,-90.22,-182.869,-203.498,-229.464,-219.461,-171.005,-1200.653,-502.553,-272.892,-418.534,-219.461,-171.005,-1200.653
2016-12-04 20:00:00,-41.477,-286.462,-96.842,-142.652,-135.676,-214.17,-97.449,-88.984,-22.324,-41.803,-80.247,-184.605,-217.409,-200.913,-195.201,-172.691,-1170.184,-465.765,-281.536,-400.603,-195.201,-172.691,-1170.184
2016-12-04 21:00:00,-41.822,-264.492,-86.947,-142.377,-126.077,-213.434,-87.475,-82.694,-20.093,-40.749,-73.579,-186.347,-209.841,-181.664,-178.981,-174.384,-1167.221,-441.589,-270.684,-383.603,-178.981,-174.384,-1167.221
2016-12-04 22:00:00,-42.168,-284.746,-90.576,-139.892,-133.551,-210.262,-80.941,-78.445,-18.878,-39.786,-68.659,-187.728,-200.716,-169.485,-167.015,-175.257,-1139.037,-425.873,-259.38,-369.648,-167.015,-175.257,-1139.037
2016-12-04 23:00:00,-35.582,-268.539,-85.273,-129.127,-119.823,-176.151,-66.861,-89.653,-17.219,-40.609,-72.427,-151.662,-229.076,-163.12,-144.076,-149.199,-988.448,-387.209,-286.905,-332.665,-144.076,-149.199,-988.448
2016-12-05 00:00:00,-27.316,-247.051,-76.391,-123.227,-99.162,-132.512,-73.692,-85.247,-20.029,-40.982,-96.818,-105.493,-172.869,-214.258,-139.203,-114.33,-835.674,-416.57,-233.88,-291.451,-139.203,-114.33,-835.674
2016-12-05 01:00:00,-23.905,-231.345,-71.503,-120.98,-91.061,-110.37,-57.801,-68.725,-21.547,-44.09,-103.234,-82.307,-175.276,-236.73,-117.283,-89.186,-715.412,-422.272,-240.912,-236.897,-117.283,-89.186,-715.412
2016-12-05 02:00:00,-24.637,-236.083,-70.587,-120.232,-93.321,-109.612,-50.224,-56.726,-21.149,-43.004,-99.868,-82.026,-212.928,-233.828,-102.386,-82.63,-723.284,-415.721,-277.081,-216.561,-102.386,-82.63,-723.284
2016-12-05 03:00:00,-25.38,-248.288,-69.864,-119.161,-95.607,-107.843,-47.507,-54.044,-20.777,-39.975,-96.592,-80.808,-244.291,-231.396,-98.128,-83.41,-745.953,-408.797,-305.043,-209.395,-98.128,-83.41,-745.953
2016-12-05 04:00:00,-25.69,-263.424,-72.1,-119.081,-96.612,-115.003,-49.032,-79.186,-20.974,-36.57,-97.235,-82.221,-247.784,-241.377,-145.434,-83.772,-767.765,-420.834,-305.328,-243.222,-145.434,-83.772,-767.765
2016-12-05 05:00:00,-25.936,-277.732,-77.347,-122.862,-97.105,-123.119,-54.263,-75.676,-21.469,-36.046,-103.499,-88.128,-268.401,-263.324,-143.988,-83.915,-786.275,-454.951,-325.916,-253.058,-143.988,-83.915,-786.275
2016-12-05 06:00:00,-24.124,-289.147,-82.897,-131.634,-88.786,-136.71,-59.633,-75.945,-23.322,-37.081,-114.105,-97.499,-320.259,-287.893,-146.607,-81.841,-805.017,-499.497,-380.661,-272.288,-146.607,-81.841,-805.017
2016-12-05 07:00:00,-27.573,-240.773,-89.022,-150.942,-90.699,-177.703,-64.785,-71.913,-27.825,-39.917,-125.665,-117.089,-365.023,-314.231,-144.699,-76.771,-783.24,-556.985,-432.765,-314.402,-144.699,-76.771,-783.24
2016-12-05 08:00:00,-37.913,-238.172,-98.086,-175.356,-122.003,-210.903,-63.512,-64.803,-32.353,-45.991,-137.835,-135.156,-386.951,-364.679,-138.477,-71.778,-963.004,-637.67,-465.294,-339.218,-138.477,-71.778,-963.004
2016-12-05 09:00:00,-51.172,-238.45,-117.669,-189.428,-169.673,-246.948,-65.862,-55.823,-35.462,-60.504,-155.336,-153.181,-408.027,-410.406,-128.412,-74.818,-1177.02,-718.923,-503.993,-368.634,-128.412,-74.818,-1177.02
2016-12-05 10:00:00,-63.496,-235.641,-115.834,-204.042,-222.687,-262.429,-71.093,-57.102,-38.713,-73.677,-167.483,-163.181,-428.29,-400.567,-131.13,-124.44,-1448.067,-731.23,-540.68,-390.625,-131.13,-124.44,-1448.067
2016-12-05 11:00:00,-68.713,-232.849,-110.157,-211.696,-258.086,-248.589,-84.795,-64.297,-39.168,-81.15,-158.221,-153.478,-447.997,-383.118,-144.174,-150.101,-1742.014,-694.818,-568.315,-397.681,-144.174,-150.101,-1742.014
2016-12-05 12:00:00,-64.627,-229.403,-105.035,-201.676,-247.845,-251.801,-96.263,-71.917,-35.739,-87.667,-176.155,-160.829,-457.955,-365.175,-158.02,-135.791,-1708.296,-702.159,-581.361,-419.982,-158.02,-135.791,-1708.296
2016-12-05 13:00:00,-60.765,-231.656,-100.547,-181.453,-229.389,-250.717,-88.444,-80.732,-33.082,-93.106,-183.626,-159.943,-468.023,-347.691,-175.117,-138.695,-1516.93,-691.26,-594.211,-419.893,-175.117,-138.695,-1516.93
2016-12-05 14:00:00,-57.376,-233.409,-107.017,-209.469,-212.222,-247.974,-84.008,-86.495,-40.401,-98.063,-158.35,-157.172,-409.367,-362.733,-185.791,-144.676,-1319.21,-678.255,-547.831,-418.477,-185.791,-144.676,-1319.21
2016-12-05 15:00:00,-63.74,-227.003,-112.982,-249.536,-229.217,-238.481,-79.376,-81.166,-40.82,-103.536,-109.742,-149.428,-437.875,-373.456,-172.447,-149.329,-1714.49,-632.626,-582.231,-399.023,-172.447,-149.329,-1714.49
2016-12-05 16:00:00,-66.379,-212.723,-110.552,-231.661,-252.021,-229.171,-72.694,-73.369,-37.744,-109.561,-70.022,-141.881,-478.252,-375.58,-153.402,-152.841,-1733.714,-587.483,-625.557,-375.234,-153.402,-152.841,-1733.714
2016-12-05 17:00:00,-60.645,-220.856,-96.707,-213.149,-230.712,-218.546,-65.971,-60.442,-34.667,-121.066,-39.614,-134.215,-419.378,-337.834,-131.461,-156.397,-1629.187,-511.663,-575.111,-344.959,-131.461,-156.397,-1629.187
2016-12-05 18:00:00,-56.777,-240.433,-85.903,-191.368,-219.113,-201.362,-59.576,-74.453,-31.198,-121.991,-18.264,-125.73,-357.596,-300.082,-152.497,-155.087,-1504.471,-444.075,-510.786,-335.391,-152.497,-155.087,-1504.471
2016-12-05 19:00:00,-52.249,-229.161,-78.254,-155.429,-204.713,-168.613,-54.366,-76.823,-24.329,-116.388,-5.076,-112.707,-305.221,-263.554,-157.842,-147.445,-1379.203,-381.337,-445.937,-299.802,-157.842,-147.445,-1379.203
2016-12-05 20:00:00,-47.783,-218.164,-68.365,-126.824,-189.918,-160.409,-53.091,-72.726,-19.495,-107.001,-0.858,-107.757,-265.391,-226.654,-151.711,-119.99,-1251.293,-335.269,-391.887,-286.226,-151.711,-119.99,-1251.293
2016-12-05 21:00:00,-38.509,-202.392,-59.33,-107.99,-156.345,-160.461,-53.062,-68.741,-16.711,-93.466,-34.593,-107.757,-253.111,-195.895,-145.699,-94.882,-1078.526,-338.244,-363.288,-282.264,-145.699,-94.882,-1078.526
2016-12-05 22:00:00,-36.468,-186.451,-54.579,-110.302,-143.574,-157.762,-55.016,-67.446,-18.242,-78.957,-63.896,-103.26,-252.264,-181.904,-141.456,-97.72,-872.72,-349.061,-349.463,-280.224,-141.456,-97.72,-872.72
2016-12-05 23:00:00,-33.416,-152.588,-43.865,-125.224,-121.142,-138.129,-63.017,-92.041,-16.46,-74.317,-65.281,-105.786,-282.096,-173.193,-173.473,-116.046,-675.54,-344.259,-372.873,-293.188,-173.473,-116.046,-675.54
2016-12-06 00:00:00,-36.589,-115.441,-48.309,-159.074,-112.154,-125.249,-48.692,-93.084,-13.71,-62.36,-62.638,-127.589,-280.717,-215.327,-141.56,-142.84,-556.992,-405.554,-356.787,-267.024,-141.56,-142.84,-556.992
2016-12-06 01:00:00,-35.266,-94.102,-46.888,-174.617,-109.871,-123.408,-44.572,-71.048,-12.357,-54.157,-50.469,-103.044,-285.296,-219.395,-126.622,-152.736,-510.891,-372.908,-351.811,-239.028,-126.622,-152.736,-510.891
2016-12-06 02:00:00,-34.21,-91.519,-47.36,-172.352,-112.105,-128.008,-44.433,-61.575,-12.52,-55.051,-42.421,-91.18,-290.618,-212.292,-129.49,-154.098,-530.508,-345.893,-358.19,-234.016,-129.49,-154.098,-530.508
2016-12-06 03:00:00,-33.369,-89.957,-49.025,-170.377,-114.361,-132.692,-44.063,-61.132,-12.601,-58.019,-41.459,-85.972,-295.984,-205.631,-130.944,-160.894,-550.482,-333.062,-366.604,-237.887,-130.944,-160.894,-550.482
2016-12-06 04:00:00,-33.711,-89.269,-50.707,-171.792,-116.64,-135.238,-44.352,-63.977,-12.882,-61.728,-58.807,-87.591,-301.365,-207.546,-133.042,-169.598,-564.583,-353.943,-375.974,-243.567,-133.042,-169.598,-564.583
2016-12-06 05:00:00,-35.352,-89.686,-52.378,-187.524,-118.614,-135.637,-45.729,-69.436,-13.763,-65.196,-54.605,-93.375,-305.395,-220.556,-139.67,-178.195,-567.117,-368.537,-384.353,-250.801,-139.67,-178.195,-567.117
2016-12-06 06:00:00,-38.35,-104.225,-54.076,-204.716,-120.599,-136.036,-48.258,-74.428,-15.982,-65.547,-55.484,-100.432,-309.454,-243.278,-159.896,-184.402,-569.688,-399.193,-390.984,-258.723,-159.896,-184.402,-569.688
2016-12-06 07:00:00,-42.541,-133.545,-52.777,-221.935,-120.609,-134.15,-57.17,-77.094,-20.135,-57.178,-53.631,-107.42,-316.983,-272.855,-204.737,-161.934,-556.086,-433.906,-394.296,-268.414,-204.737,-161.934,-556.086
2016-12-06 08:00:00,-47.834,-173.273,-64.29,-245.392,-152.718,-155.465,-76.211,-76.794,-24.687,-57.257,-48.613,-109.349,-426.931,-305.008,-256.44,-163.286,-683.782,-462.97,-508.875,-308.471,-256.44,-163.286,-683.782
2016-12-06 09:00:00,-54.281,-220.593,-78.214,-289.498,-174.641,-206.006,-109.746,-82.721,-27.155,-56.888,-41.834,-115.379,-454.016,-338.128,-283.761,-161.764,-952.455,-495.341,-538.059,-398.473,-283.761,-161.764,-952.455
2016-12-06 10:00:00,-55.33,-296.168,-92.811,-292.589,-162.738,-268.776,-164.045,-89.125,-30.615,-56.422,-40.93,-125.474,-420.738,-349.457,-322.732,-159.671,-1259.218,-515.861,-507.775,-521.947,-322.732,-159.671,-1259.218
2016-12-06 11:00:00,-55.047,-347.988,-106.387,-283.562,-157.868,-337.842,-215.462,-102.218,-34.282,-55.839,-45.584,-149.837,-425.794,-341.735,-364.211,-156.37,-1646.358,-537.155,-515.915,-655.522,-364.211,-156.37,-1646.358
2016-12-06 12:00:00,-60.21,-361.03,-102.669,-271.891,-161.004,-403.56,-234.448,-124.97,-38.156,-54.92,-50.489,-188.578,-423.205,-377.208,-408.195,-150.554,-2025.93,-616.274,-516.282,-762.978,-408.195,-150.554,-2025.93
2016-12-06 13:00:00,-60.46,-360.69,-93.023,-260.445,-154.615,-416.378,-234.906,-117.228,-42.236,-55.405,-59.318,-168.167,-404.5,-377.243,-454.691,-152.133,-2068.412,-604.729,-502.141,-768.512,-454.691,-152.133,-2068.412
2016-12-06 14:00:00,-48.625,-351.335,-84.302,-266.605,-148.355,-424.985,-227.719,-113.707,-46.325,-55.532,-65.364,-159.536,-386.216,-331.223,-497.079,-152.624,-2100.362,-556.124,-488.073,-766.411,-497.079,-152.624,-2100.362
2016-12-06 15:00:00,-34.897,-330.02,-103.981,-278.208,-142.225,-418.283,-233.934,-109.426,-49.306,-53.479,-59.801,-151.469,-368.352,-242.609,-525.956,-145.957,-2070.375,-453.878,-471.137,-761.643,-525.956,-145.957,-2070.375
2016-12-06 16:00:00,-23.441,-383.271,-106.348,-282.173,-136.841,-418.429,-247.125,-101.638,-49.933,-50.437,-53.199,-140.406,-359.972,-167.762,-533.146,-137.308,-2072.874,-361.366,-460.343,-767.192,-533.146,-137.308,-2072.874
2016-12-06 17:00:00,-14.152,-367.21,-100.18,-252.022,-162.198,-475.233,-247.392,-94.136,-50.281,-53.299,-49.824,-129.765,-377.4,-106.236,-531.092,-142.966,-2229.772,-285.826,-480.98,-816.761,-531.092,-142.966,-2229.772
2016-12-06 18:00:00,-7.105,-314.142,-91.735,-223.917,-140.995,-466.224,-222.611,-86.921,-47.324,-53.826,-56.218,-119.542,-313.219,-57.031,-543.061,-147.302,-2323.125,-232.79,-414.369,-775.755,-543.061,-147.302,-2323.125
2016-12-06 19:00:00,-2.462,-266.716,-83.084,-197.093,-113.512,-393.415,-188.174,-82.295,-35.182,-51.48,-54.953,-111.969,-252.463,-23.008,-460.182,-141.478,-1997.727,-189.93,-339.125,-663.885,-460.182,-141.478,-1997.727
2016-12-06 20:00:00,-0.223,-244.063,-74.457,-164.349,-90.304,-324.108,-145.665,-79.146,-27.22,-49.116,-51.974,-108.734,-210.741,-4.167,-298.085,-135.772,-1602.376,-164.876,-287.078,-548.919,-298.085,-135.772,-1602.376
2016-12-06 21:00:00,-9.372,-209.683,-63.436,-137.216,-72.773,-284.693,-120.711,-79.489,-29.679,-45.964,-49.079,-108.632,-176.06,-62.495,-279.435,-126.147,-1349.055,-220.207,-251.702,-484.892,-279.435,-126.147,-1349.055
2016-12-06 22:00:00,-22.5,-203.979,-51.022,-120.841,-83.598,-258.587,-108.633,-81.536,-28.894,-42.915,-47.219,-111.993,-205.453,-158.068,-277.642,-116.652,-1205.705,-317.28,-277.262,-448.756,-277.642,-116.652,-1205.705
2016-12-06 23:00:00,-25.805,-219.066,-47.766,-103.653,-92.911,-205.733,-108.76,-94.513,-21.585,-38.899,-62.546,-121.345,-217.516,-155.295,-210.582,-123.115,-1003.87,-339.186,-278.001,-409.006,-210.582,-123.115,-1003.87
2016-12-07 00:00:00,-28.502,-206.172,-52.043,-104.329,-112.592,-135.951,-114.207,-82.675,-14.61,-36.755,-58.045,-100.758,-255.655,-118.399,-135.631,-154.293,-745.747,-277.201,-307.02,-332.833,-135.631,-154.293,-745.747
2016-12-07 01:00:00,-29.968,-209.683,-46.33,-79.554,-119.592,-124.39,-110.878,-90.023,-11.537,-34.83,-54.547,-98.039,-262.522,-107.885,-96.785,-168.046,-637.088,-260.471,-308.889,-325.291,-96.785,-168.046,-637.088
2016-12-07 02:00:00,-29.688,-219.879,-40.472,-69.312,-112.395,-153.033,-112.055,-105.952,-11.999,-34.024,-53.327,-97.692,-264.922,-108.501,-99.803,-165.647,-664.291,-259.521,-310.945,-371.04,-99.803,-165.647,-664.291
2016-12-07 03:00:00,-29.336,-230.317,-41.526,-67.164,-105.261,-169.771,-118.294,-120.21,-12.471,-33.569,-52.229,-88.722,-283.375,-107.956,-102.868,-163.698,-692.065,-248.908,-329.415,-408.274,-102.868,-163.698,-692.065
2016-12-07 04:00:00,-29.864,-238.461,-59.317,-69.66,-102.355,-167.749,-126.102,-122.512,-12.745,-33.216,-51.338,-79.771,-306.005,-108.487,-105.148,-164.743,-709.611,-239.596,-351.966,-416.363,-105.148,-164.743,-709.611
2016-12-07 05:00:00,-31.168,-245.028,-57.618,-76.301,-112.976,-178.004,-133.763,-130.31,-12.777,-32.889,-54.898,-78.162,-328.634,-110.377,-105.669,-172.953,-713.466,-243.437,-374.3,-442.076,-105.669,-172.953,-713.466
2016-12-07 06:00:00,-34.251,-241.267,-57.829,-83.225,-126.182,-206.926,-139.552,-147.296,-12.809,-38.606,-68.936,-83.118,-347.566,-113.074,-106.195,-185.866,-717.34,-265.127,-398.982,-493.773,-106.195,-185.866,-717.34
2016-12-07 07:00:00,-38.748,-229.337,-56.173,-90.404,-140.462,-238.536,-123.345,-163.663,-12.265,-51.494,-89.182,-98.127,-283.221,-131.251,-101.28,-200.608,-709.182,-318.561,-346.98,-525.544,-101.28,-200.608,-709.182
2016-12-07 08:00:00,-42.523,-255.73,-51.75,-89.492,-155.508,-248.574,-124.508,-171.409,-15.83,-67.857,-112.92,-123.415,-284.541,-178.312,-140.682,-215.912,-882.413,-414.647,-368.228,-544.492,-140.682,-215.912,-882.413
2016-12-07 09:00:00,-45.208,-314.541,-47.27,-92.588,-171.319,-259.653,-124.119,-178.718,-22.573,-87.293,-146.382,-167.354,-283.816,-258.316,-232.833,-264.075,-1182.554,-572.052,-393.682,-562.491,-232.833,-264.075,-1182.554
2016-12-07 10:00:00,-47.975,-328.55,-50.663,-98.025,-178.559,-272.076,-122.068,-185.461,-29.713,-111.792,-192.07,-194.753,-281.924,-351.605,-325.584,-266.817,-1534.298,-738.429,-423.429,-579.605,-325.584,-266.817,-1534.298
2016-12-07 11:00:00,-48.689,-320.515,-54.33,-119.188,-161.715,-284.788,-120.034,-192.181,-38.892,-127.225,-216.203,-211.178,-278.61,-431.712,-401.874,-257.207,-1944.714,-859.093,-444.726,-597.003,-401.874,-257.207,-1944.714
2016-12-07 12:00:00,-42.942,-312.291,-58.893,-133.11,-168.34,-291.813,-115.026,-195.635,-49.1,-131.923,-224.291,-226.242,-276.263,-473.651,-422.93,-246.5,-2242.981,-924.184,-457.286,-602.474,-422.93,-246.5,-2242.981
2016-12-07 13:00:00,-41.87,-304.176,-65.269,-123.639,-175.741,-298.522,-116.189,-199.12,-50.228,-130.741,-225.103,-240.809,-280.071,-472.979,-420.283,-236.034,-2276.895,-938.89,-461.04,-613.832,-420.283,-236.034,-2276.895
2016-12-07 14:00:00,-48.691,-298.696,-66.437,-118.955,-182.254,-272.959,-116.681,-179.135,-50.661,-126.793,-219.37,-254.789,-277.371,-464.909,-420.402,-243.043,-2278.144,-939.068,-454.825,-568.775,-420.402,-243.043,-2278.144
2016-12-07 15:00:00,-48.26,-294.499,-63.302,-114.155,-188.234,-281.437,-112.541,-189.41,-49.472,-118.876,-207.271,-269.874,-249.023,-483.526,-450.464,-253.678,-2231.378,-960.67,-417.371,-583.388,-450.464,-253.678,-2231.378
2016-12-07 16:00:00,-44.238,-290.332,-56.387,-103.66,-183.594,-318.328,-104.944,-195.709,-50.131,-139.1,-229.439,-285.801,-233.259,-511.733,-470.651,-253.225,-2266.542,-1026.972,-422.49,-618.982,-470.651,-253.225,-2266.542
2016-12-07 17:00:00,-39.81,-377.234,-51.352,-93.675,-182.202,-280.921,-108.478,-175.125,-55.531,-133.106,-219.662,-317.081,-253.75,-513.467,-460.577,-228.949,-2534.286,-1050.211,-442.387,-564.525,-460.577,-228.949,-2534.286
